◎Turn 20
 1 :         미티어 더스트 - targetSpeed(m/s) : 19.71 / defaultTarget(m/s) : 19.71 / spurtTarget(m/s) : 21.93 / currPosition : <12.50, 0.50> / Stamina : 99.61% / Phase : First / PositionKeep : non / ForceInMove : non / isSpurt : False
10 :        홀리데이 미라클 - targetSpeed(m/s) : 21.79 / defaultTarget(m/s) : 20.19 / spurtTarget(m/s) : 21.79 / currPosition : <1634.60, 0.50> / Stamina : 32.87% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
11 :        넘버 리프라이즈 - targetSpeed(m/s) : 21.40 / defaultTarget(m/s) : 19.82 / spurtTarget(m/s) : 21.40 / currPosition : <1627.69, 0.50> / Stamina : 30.90% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
12 :          래피드 스텝 - targetSpeed(m/s) : 21.44 / defaultTarget(m/s) : 19.85 / spurtTarget(m/s) : 21.44 / currPosition : <1627.24, 0.50> / Stamina : 26.67% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True

◎Turn 1540
 1 :           온 세마치 - targetSpeed(m/s) : 23.54 / defaultTarget(m/s) : 21.11 / spurtTarget(m/s) : 23.54 / currPosition : <1733.83, 0.45> / Stamina : 22.52% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 2 :         블랙 팁 마블 - targetSpeed(m/s) : 23.47 / defaultTarget(m/s) : 21.05 / spurtTarget(m/s) : 23.47 / currPosition : <1733.42, 0.45> / Stamina : 29.25% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 3 :         미티어 더스트 - targetSpeed(m/s) : 23.46 / defaultTarget(m/s) : 21.09 / spurtTarget(m/s) : 23.46 / currPosition : <1731.57, 0.50> / Stamina : 30.50% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 4 :         트윈 페르소나 - targetSpeed(m/s) : 23.47 / defaultTarget(m/s) : 21.08 / spurtTarget(m/s) : 23.47 / currPosition : <1730.64, 0.45> / Stamina : 27.71% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 5 :         굿나잇 스이밍 - targetSpeed(m/s) : 23.22 / defaultTarget(m/s) : 20.88 / spurtTarget(m/s) : 23.22 / currPosition : <1725.39, 0.50> / Stamina : 28.14% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 6 :         데네브 네오스 - targetSpeed(m/s) : 23.23 / defaultTarget(m/s) : 20.90 / spurtTarget(m/s) : 23.23 / currPosition : <1720.18, 0.50> / Stamina : 26.75% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 7 :          시나몬 룰렛 - targetSpeed(m/s) : 21.08 / defaultTarget(m/s) : 19.52 / spurtTarget(m/s) : 21.08 / currPosition : <1659.05, 0.50> / Stamina : 26.69% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 8 :         리코리스 블랙 - targetSpeed(m/s) : 21.14 / defaultTarget(m/s) : 19.57 / spurtTarget(m/s) : 21.14 / currPosition : <1658.76, 0.50> / Stamina : 31.26% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 9 :         위키드 웨스트 - targetSpeed(m/s) : 21.85 / defaultTarget(m/s) : 20.24 / spurtTarget(m/s) : 21.85 / currPosition : <1656.86, 0.50> / Stamina : 26.56% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
10 :        홀리데이 미라클 - targetSpeed(m/s) : 21.79 / defaultTarget(m/s) : 20.19 / spurtTarget(m/s) : 21.79 / currPosition : <1656.36, 0.50> / Stamina : 31.25% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
11 :        넘버 리프라이즈 - targetSpeed(m/s) : 21.35 / defaultTarget(m/s) : 19.77 / spurtTarget(m/s) : 21.35 / currPosition : <1649.03, 0.50> / Stamina : 29.37% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
12 :          래피드 스텝 - targetSpeed(m/s) : 21.46 / defaultTarget(m/s) : 19.87 / spurtTarget(m/s) : 21.46 / currPosition : <1648.57, 0.50> / Stamina : 25.14% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True

◎Turn 1560
 1 :           온 세마치 - targetSpeed(m/s) : 23.51 / defaultTarget(m/s) : 21.08 / spurtTarget(m/s) : 23.51 / currPosition : <1757.33, 0.45> / Stamina : 20.90% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 2 :         블랙 팁 마블 - targetSpeed(m/s) : 23.57 / defaultTarget(m/s) : 21.15 / spurtTarget(m/s) : 23.57 / currPosition : <1756.89, 0.45> / Stamina : 27.57% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 3 :         미티어 더스트 - targetSpeed(m/s) : 23.39 / defaultTarget(m/s) : 21.02 / spurtTarget(m/s) : 23.39 / currPosition : <1754.96, 0.50> / Stamina : 28.89% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 4 :         트윈 페르소나 - targetSpeed(m/s) : 23.49 / defaultTarget(m/s) : 21.10 / spurtTarget(m/s) : 23.49 / currPosition : <1754.06, 0.45> / Stamina : 26.10% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 5 :         굿나잇 스이밍 - targetSpeed(m/s) : 23.31 / defaultTarget(m/s) : 20.97 / spurtTarget(m/s) : 23.31 / currPosition : <1748.59, 0.50> / Stamina : 26.58% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 6 :         데네브 네오스 - targetSpeed(m/s) : 23.27 / defaultTarget(m/s) : 20.95 / spurtTarget(m/s) : 23.27 / currPosition : <1743.35, 0.50> / Stamina : 25.13% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 7 :          시나몬 룰렛 - targetSpeed(m/s) : 21.18 / defaultTarget(m/s) : 19.61 / spurtTarget(m/s) : 21.18 / currPosition : <1680.12, 0.50> / Stamina : 25.22% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 8 :         리코리스 블랙 - targetSpeed(m/s) : 21.15 / defaultTarget(m/s) : 19.58 / spurtTarget(m/s) : 21.15 / currPosition : <1679.85, 0.50> / Stamina : 29.79% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 9 :         위키드 웨스트 - targetSpeed(m/s) : 21.81 / defaultTarget(m/s) : 20.21 / spurtTarget(m/s) : 21.81 / currPosition : <1678.60, 0.50> / Stamina : 24.94% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
10 :        홀리데이 미라클 - targetSpeed(m/s) : 21.86 / defaultTarget(m/s) : 20.26 / spurtTarget(m/s) : 21.86 / currPosition : <1678.12, 0.50> / Stamina : 29.62% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
11 :        넘버 리프라이즈 - targetSpeed(m/s) : 21.42 / defaultTarget(m/s) : 19.84 / spurtTarget(m/s) : 21.42 / currPosition : <1670.37, 0.50> / Stamina : 27.84% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
12 :          래피드 스텝 - targetSpeed(m/s) : 21.36 / defaultTarget(m/s) : 19.78 / spurtTarget(m/s) : 21.36 / currPosition : <1669.90, 0.50> / Stamina : 23.61% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True

◎Turn 1580
 1 :           온 세마치 - targetSpeed(m/s) : 23.50 / defaultTarget(m/s) : 21.07 / spurtTarget(m/s) : 23.50 / currPosition : <1780.82, 0.45> / Stamina : 19.27% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 2 :         블랙 팁 마블 - targetSpeed(m/s) : 23.54 / defaultTarget(m/s) : 21.12 / spurtTarget(m/s) : 23.54 / currPosition : <1780.38, 0.45> / Stamina : 25.89% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 3 :         미티어 더스트 - targetSpeed(m/s) : 23.45 / defaultTarget(m/s) : 21.08 / spurtTarget(m/s) : 23.45 / currPosition : <1778.33, 0.50> / Stamina : 27.28% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 4 :         트윈 페르소나 - targetSpeed(m/s) : 23.48 / defaultTarget(m/s) : 21.09 / spurtTarget(m/s) : 23.48 / currPosition : <1777.47, 0.45> / Stamina : 24.50% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 5 :         굿나잇 스이밍 - targetSpeed(m/s) : 23.26 / defaultTarget(m/s) : 20.92 / spurtTarget(m/s) : 23.26 / currPosition : <1771.83, 0.50> / Stamina : 25.01% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 6 :         데네브 네오스 - targetSpeed(m/s) : 23.19 / defaultTarget(m/s) : 20.86 / spurtTarget(m/s) : 23.19 / currPosition : <1766.53, 0.50> / Stamina : 23.51% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 7 :          시나몬 룰렛 - targetSpeed(m/s) : 21.11 / defaultTarget(m/s) : 19.54 / spurtTarget(m/s) : 21.11 / currPosition : <1701.18, 0.50> / Stamina : 23.76% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 8 :         리코리스 블랙 - targetSpeed(m/s) : 21.17 / defaultTarget(m/s) : 19.60 / spurtTarget(m/s) : 21.17 / currPosition : <1700.95, 0.50> / Stamina : 28.31% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 9 :         위키드 웨스트 - targetSpeed(m/s) : 21.81 / defaultTarget(m/s) : 20.21 / spurtTarget(m/s) : 21.81 / currPosition : <1700.35, 0.50> / Stamina : 23.33% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
10 :        홀리데이 미라클 - targetSpeed(m/s) : 21.85 / defaultTarget(m/s) : 20.24 / spurtTarget(m/s) : 21.85 / currPosition : <1699.86, 0.50> / Stamina : 28.01% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
11 :        넘버 리프라이즈 - targetSpeed(m/s) : 21.48 / defaultTarget(m/s) : 19.89 / spurtTarget(m/s) : 21.48 / currPosition : <1691.70, 0.50> / Stamina : 26.31% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
12 :          래피드 스텝 - targetSpeed(m/s) : 21.44 / defaultTarget(m/s) : 19.86 / spurtTarget(m/s) : 21.44 / currPosition : <1691.25, 0.50> / Stamina : 22.08% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True

◎Turn 1600
 1 :           온 세마치 - targetSpeed(m/s) : 23.54 / defaultTarget(m/s) : 21.11 / spurtTarget(m/s) : 23.54 / currPosition : <1804.30, 0.45> / Stamina : 17.65% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 2 :         블랙 팁 마블 - targetSpeed(m/s) : 23.50 / defaultTarget(m/s) : 21.08 / spurtTarget(m/s) : 23.50 / currPosition : <1803.87, 0.45> / Stamina : 24.20% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 3 :         미티어 더스트 - targetSpeed(m/s) : 23.47 / defaultTarget(m/s) : 21.10 / spurtTarget(m/s) : 23.47 / currPosition : <1801.71, 0.50> / Stamina : 25.66% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 4 :         트윈 페르소나 - targetSpeed(m/s) : 23.45 / defaultTarget(m/s) : 21.06 / spurtTarget(m/s) : 23.45 / currPosition : <1800.89, 0.45> / Stamina : 22.89% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 5 :         굿나잇 스이밍 - targetSpeed(m/s) : 23.29 / defaultTarget(m/s) : 20.95 / spurtTarget(m/s) : 23.29 / currPosition : <1795.05, 0.50> / Stamina : 23.44% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 6 :         데네브 네오스 - targetSpeed(m/s) : 23.25 / defaultTarget(m/s) : 20.92 / spurtTarget(m/s) : 23.25 / currPosition : <1789.72, 0.50> / Stamina : 21.89% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 7 :          시나몬 룰렛 - targetSpeed(m/s) : 21.11 / defaultTarget(m/s) : 19.54 / spurtTarget(m/s) : 21.11 / currPosition : <1722.25, 0.50> / Stamina : 22.29% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 8 :         위키드 웨스트 - targetSpeed(m/s) : 21.74 / defaultTarget(m/s) : 20.14 / spurtTarget(m/s) : 21.74 / currPosition : <1722.09, 0.50> / Stamina : 21.71% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 9 :         리코리스 블랙 - targetSpeed(m/s) : 21.15 / defaultTarget(m/s) : 19.58 / spurtTarget(m/s) : 21.15 / currPosition : <1722.04, 0.50> / Stamina : 26.85% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
10 :        홀리데이 미라클 - targetSpeed(m/s) : 21.85 / defaultTarget(m/s) : 20.25 / spurtTarget(m/s) : 21.85 / currPosition : <1721.61, 0.50> / Stamina : 26.39% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
11 :        넘버 리프라이즈 - targetSpeed(m/s) : 21.46 / defaultTarget(m/s) : 19.87 / spurtTarget(m/s) : 21.46 / currPosition : <1713.03, 0.50> / Stamina : 24.78% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
12 :          래피드 스텝 - targetSpeed(m/s) : 21.42 / defaultTarget(m/s) : 19.84 / spurtTarget(m/s) : 21.42 / currPosition : <1712.59, 0.50> / Stamina : 20.55% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True

◎Turn 1620
 1 :           온 세마치 - targetSpeed(m/s) : 23.55 / defaultTarget(m/s) : 21.12 / spurtTarget(m/s) : 23.55 / currPosition : <1827.76, 0.45> / Stamina : 16.03% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 2 :         블랙 팁 마블 - targetSpeed(m/s) : 23.54 / defaultTarget(m/s) : 21.12 / spurtTarget(m/s) : 23.54 / currPosition : <1827.36, 0.45> / Stamina : 22.52% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 3 :         미티어 더스트 - targetSpeed(m/s) : 23.49 / defaultTarget(m/s) : 21.11 / spurtTarget(m/s) : 23.49 / currPosition : <1825.11, 0.50> / Stamina : 24.05% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 4 :         트윈 페르소나 - targetSpeed(m/s) : 23.52 / defaultTarget(m/s) : 21.13 / spurtTarget(m/s) : 23.52 / currPosition : <1824.34, 0.45> / Stamina : 21.28% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 5 :         굿나잇 스이밍 - targetSpeed(m/s) : 23.21 / defaultTarget(m/s) : 20.87 / spurtTarget(m/s) : 23.21 / currPosition : <1818.27, 0.50> / Stamina : 21.88% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 6 :         데네브 네오스 - targetSpeed(m/s) : 23.18 / defaultTarget(m/s) : 20.86 / spurtTarget(m/s) : 23.18 / currPosition : <1812.90, 0.50> / Stamina : 20.27% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 7 :         위키드 웨스트 - targetSpeed(m/s) : 21.77 / defaultTarget(m/s) : 20.17 / spurtTarget(m/s) : 21.77 / currPosition : <1743.83, 0.50> / Stamina : 20.09% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 8 :        홀리데이 미라클 - targetSpeed(m/s) : 21.80 / defaultTarget(m/s) : 20.20 / spurtTarget(m/s) : 21.80 / currPosition : <1743.34, 0.50> / Stamina : 24.77% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 9 :          시나몬 룰렛 - targetSpeed(m/s) : 21.17 / defaultTarget(m/s) : 19.59 / spurtTarget(m/s) : 21.17 / currPosition : <1743.33, 0.50> / Stamina : 20.82% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
10 :         리코리스 블랙 - targetSpeed(m/s) : 21.10 / defaultTarget(m/s) : 19.53 / spurtTarget(m/s) : 21.10 / currPosition : <1743.11, 0.50> / Stamina : 25.38% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
11 :        넘버 리프라이즈 - targetSpeed(m/s) : 21.41 / defaultTarget(m/s) : 19.82 / spurtTarget(m/s) : 21.41 / currPosition : <1734.38, 0.50> / Stamina : 23.24% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
12 :          래피드 스텝 - targetSpeed(m/s) : 21.39 / defaultTarget(m/s) : 19.81 / spurtTarget(m/s) : 21.39 / currPosition : <1733.92, 0.50> / Stamina : 19.02% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True

◎Turn 1640
 1 :           온 세마치 - targetSpeed(m/s) : 23.57 / defaultTarget(m/s) : 21.14 / spurtTarget(m/s) : 23.57 / currPosition : <1851.24, 0.45> / Stamina : 14.40% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 2 :         블랙 팁 마블 - targetSpeed(m/s) : 23.50 / defaultTarget(m/s) : 21.09 / spurtTarget(m/s) : 23.50 / currPosition : <1850.87, 0.45> / Stamina : 20.83% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 3 :         미티어 더스트 - targetSpeed(m/s) : 23.43 / defaultTarget(m/s) : 21.06 / spurtTarget(m/s) : 23.43 / currPosition : <1848.52, 0.50> / Stamina : 22.43% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 4 :         트윈 페르소나 - targetSpeed(m/s) : 23.53 / defaultTarget(m/s) : 21.13 / spurtTarget(m/s) : 23.53 / currPosition : <1847.79, 0.45> / Stamina : 19.67% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 5 :         굿나잇 스이밍 - targetSpeed(m/s) : 23.20 / defaultTarget(m/s) : 20.86 / spurtTarget(m/s) : 23.20 / currPosition : <1841.51, 0.50> / Stamina : 20.31% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 6 :         데네브 네오스 - targetSpeed(m/s) : 23.22 / defaultTarget(m/s) : 20.90 / spurtTarget(m/s) : 23.22 / currPosition : <1836.08, 0.50> / Stamina : 18.66% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 7 :         위키드 웨스트 - targetSpeed(m/s) : 21.83 / defaultTarget(m/s) : 20.23 / spurtTarget(m/s) : 21.83 / currPosition : <1765.59, 0.50> / Stamina : 18.47% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 8 :        홀리데이 미라클 - targetSpeed(m/s) : 21.76 / defaultTarget(m/s) : 20.16 / spurtTarget(m/s) : 21.76 / currPosition : <1765.08, 0.50> / Stamina : 23.15% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 9 :          시나몬 룰렛 - targetSpeed(m/s) : 21.07 / defaultTarget(m/s) : 19.51 / spurtTarget(m/s) : 21.07 / currPosition : <1764.41, 0.50> / Stamina : 19.35% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
10 :         리코리스 블랙 - targetSpeed(m/s) : 21.08 / defaultTarget(m/s) : 19.52 / spurtTarget(m/s) : 21.08 / currPosition : <1764.19, 0.50> / Stamina : 23.91% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
11 :        넘버 리프라이즈 - targetSpeed(m/s) : 21.47 / defaultTarget(m/s) : 19.88 / spurtTarget(m/s) : 21.47 / currPosition : <1755.76, 0.50> / Stamina : 21.70% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
12 :          래피드 스텝 - targetSpeed(m/s) : 21.41 / defaultTarget(m/s) : 19.82 / spurtTarget(m/s) : 21.41 / currPosition : <1755.26, 0.50> / Stamina : 17.48% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True

◎Turn 1660
 1 :           온 세마치 - targetSpeed(m/s) : 23.55 / defaultTarget(m/s) : 21.12 / spurtTarget(m/s) : 23.55 / currPosition : <1874.74, 0.45> / Stamina : 12.78% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 2 :         블랙 팁 마블 - targetSpeed(m/s) : 23.55 / defaultTarget(m/s) : 21.13 / spurtTarget(m/s) : 23.55 / currPosition : <1874.36, 0.45> / Stamina : 19.15% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 3 :         미티어 더스트 - targetSpeed(m/s) : 23.45 / defaultTarget(m/s) : 21.08 / spurtTarget(m/s) : 23.45 / currPosition : <1871.91, 0.50> / Stamina : 20.82% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 4 :         트윈 페르소나 - targetSpeed(m/s) : 23.44 / defaultTarget(m/s) : 21.05 / spurtTarget(m/s) : 23.44 / currPosition : <1871.22, 0.45> / Stamina : 18.06% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
