◎Turn 20
 1 :         데네브 네오스 - targetSpeed(m/s) : 18.25 / defaultTarget(m/s) : 18.25 / spurtTarget(m/s) : 20.06 / currPosition : <12.29, 1.80> / Stamina : 99.70% / Phase : First / PositionKeep : non / ForceInMove : non / isSpurt : False
 9 :        넘버 리프라이즈 - targetSpeed(m/s) : 19.94 / defaultTarget(m/s) : 18.53 / spurtTarget(m/s) : 19.94 / currPosition : <2966.67, 0.50> / Stamina : 16.10% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
10 :          래피드 스텝 - targetSpeed(m/s) : 19.98 / defaultTarget(m/s) : 18.57 / spurtTarget(m/s) : 19.98 / currPosition : <2966.53, 0.50> / Stamina : 16.28% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True

◎Turn 3000
 1 :         트윈 페르소나 - targetSpeed(m/s) : 21.50 / defaultTarget(m/s) : 19.57 / spurtTarget(m/s) : 21.50 / currPosition : <3122.35, 0.50> / Stamina : 9.72% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 2 :       페트리코어 선샤워 - targetSpeed(m/s) : 21.34 / defaultTarget(m/s) : 19.38 / spurtTarget(m/s) : 21.34 / currPosition : <3122.32, 0.45> / Stamina : 7.40% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 3 :           페니 레인 - targetSpeed(m/s) : 20.79 / defaultTarget(m/s) : 18.83 / spurtTarget(m/s) : 20.79 / currPosition : <3121.92, 0.50> / Stamina : 12.30% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 4 :         데네브 네오스 - targetSpeed(m/s) : 21.44 / defaultTarget(m/s) : 19.52 / spurtTarget(m/s) : 21.44 / currPosition : <3120.87, 0.45> / Stamina : 9.04% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 5 :         미티어 더스트 - targetSpeed(m/s) : 21.42 / defaultTarget(m/s) : 19.52 / spurtTarget(m/s) : 21.42 / currPosition : <3114.91, 0.45> / Stamina : 11.42% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 6 :         위키드 웨스트 - targetSpeed(m/s) : 20.33 / defaultTarget(m/s) : 18.90 / spurtTarget(m/s) : 20.33 / currPosition : <3033.83, 0.50> / Stamina : 12.75% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 7 :         리코리스 블랙 - targetSpeed(m/s) : 19.77 / defaultTarget(m/s) : 18.37 / spurtTarget(m/s) : 19.77 / currPosition : <3015.41, 0.50> / Stamina : 15.96% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 8 :          시나몬 룰렛 - targetSpeed(m/s) : 19.75 / defaultTarget(m/s) : 18.35 / spurtTarget(m/s) : 19.75 / currPosition : <3015.39, 0.50> / Stamina : 16.31% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 9 :        넘버 리프라이즈 - targetSpeed(m/s) : 19.99 / defaultTarget(m/s) : 18.58 / spurtTarget(m/s) : 19.99 / currPosition : <2986.59, 0.50> / Stamina : 15.16% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
10 :          래피드 스텝 - targetSpeed(m/s) : 19.95 / defaultTarget(m/s) : 18.54 / spurtTarget(m/s) : 19.95 / currPosition : <2986.43, 0.50> / Stamina : 15.34% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True

◎Turn 3020
 1 :         트윈 페르소나 - targetSpeed(m/s) : 21.43 / defaultTarget(m/s) : 19.49 / spurtTarget(m/s) : 21.43 / currPosition : <3143.76, 0.50> / Stamina : 8.77% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 2 :       페트리코어 선샤워 - targetSpeed(m/s) : 21.34 / defaultTarget(m/s) : 19.39 / spurtTarget(m/s) : 21.34 / currPosition : <3143.63, 0.45> / Stamina : 6.45% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 3 :           페니 레인 - targetSpeed(m/s) : 20.79 / defaultTarget(m/s) : 18.83 / spurtTarget(m/s) : 20.79 / currPosition : <3142.69, 0.50> / Stamina : 11.37% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 4 :         데네브 네오스 - targetSpeed(m/s) : 21.39 / defaultTarget(m/s) : 19.46 / spurtTarget(m/s) : 21.39 / currPosition : <3142.27, 0.45> / Stamina : 8.07% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 5 :         미티어 더스트 - targetSpeed(m/s) : 21.31 / defaultTarget(m/s) : 19.42 / spurtTarget(m/s) : 21.31 / currPosition : <3136.22, 0.45> / Stamina : 10.45% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 6 :         위키드 웨스트 - targetSpeed(m/s) : 20.31 / defaultTarget(m/s) : 18.88 / spurtTarget(m/s) : 20.31 / currPosition : <3054.12, 0.50> / Stamina : 11.76% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 7 :         리코리스 블랙 - targetSpeed(m/s) : 19.65 / defaultTarget(m/s) : 18.26 / spurtTarget(m/s) : 19.65 / currPosition : <3035.06, 0.50> / Stamina : 15.06% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 8 :          시나몬 룰렛 - targetSpeed(m/s) : 19.66 / defaultTarget(m/s) : 18.26 / spurtTarget(m/s) : 19.66 / currPosition : <3035.05, 0.50> / Stamina : 15.41% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 9 :        넘버 리프라이즈 - targetSpeed(m/s) : 20.03 / defaultTarget(m/s) : 18.62 / spurtTarget(m/s) : 20.03 / currPosition : <3006.51, 0.50> / Stamina : 14.21% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
10 :          래피드 스텝 - targetSpeed(m/s) : 19.94 / defaultTarget(m/s) : 18.53 / spurtTarget(m/s) : 19.94 / currPosition : <3006.35, 0.50> / Stamina : 14.40% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True

◎Turn 3040
 1 :         트윈 페르소나 - targetSpeed(m/s) : 21.42 / defaultTarget(m/s) : 19.48 / spurtTarget(m/s) : 21.42 / currPosition : <3165.19, 0.50> / Stamina : 7.82% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 2 :       페트리코어 선샤워 - targetSpeed(m/s) : 21.32 / defaultTarget(m/s) : 19.37 / spurtTarget(m/s) : 21.32 / currPosition : <3164.96, 0.45> / Stamina : 5.50% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 3 :         데네브 네오스 - targetSpeed(m/s) : 21.39 / defaultTarget(m/s) : 19.47 / spurtTarget(m/s) : 21.39 / currPosition : <3163.66, 0.45> / Stamina : 7.10% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 4 :           페니 레인 - targetSpeed(m/s) : 20.87 / defaultTarget(m/s) : 18.91 / spurtTarget(m/s) : 20.87 / currPosition : <3163.47, 0.50> / Stamina : 10.44% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 5 :         미티어 더스트 - targetSpeed(m/s) : 21.38 / defaultTarget(m/s) : 19.48 / spurtTarget(m/s) : 21.38 / currPosition : <3157.56, 0.45> / Stamina : 9.47% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 6 :         위키드 웨스트 - targetSpeed(m/s) : 20.35 / defaultTarget(m/s) : 18.92 / spurtTarget(m/s) : 20.35 / currPosition : <3074.42, 0.50> / Stamina : 10.77% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 7 :         리코리스 블랙 - targetSpeed(m/s) : 19.77 / defaultTarget(m/s) : 18.37 / spurtTarget(m/s) : 19.77 / currPosition : <3054.72, 0.50> / Stamina : 14.16% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 8 :          시나몬 룰렛 - targetSpeed(m/s) : 19.68 / defaultTarget(m/s) : 18.28 / spurtTarget(m/s) : 19.68 / currPosition : <3054.71, 0.50> / Stamina : 14.50% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 9 :        넘버 리프라이즈 - targetSpeed(m/s) : 20.02 / defaultTarget(m/s) : 18.61 / spurtTarget(m/s) : 20.02 / currPosition : <3026.41, 0.50> / Stamina : 13.28% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
10 :          래피드 스텝 - targetSpeed(m/s) : 19.94 / defaultTarget(m/s) : 18.53 / spurtTarget(m/s) : 19.94 / currPosition : <3026.28, 0.50> / Stamina : 13.46% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True

◎Turn 3060
 1 :         트윈 페르소나 - targetSpeed(m/s) : 21.41 / defaultTarget(m/s) : 19.48 / spurtTarget(m/s) : 21.41 / currPosition : <3186.61, 0.50> / Stamina : 6.87% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 2 :       페트리코어 선샤워 - targetSpeed(m/s) : 21.35 / defaultTarget(m/s) : 19.39 / spurtTarget(m/s) : 21.35 / currPosition : <3186.30, 0.45> / Stamina : 4.54% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 3 :         데네브 네오스 - targetSpeed(m/s) : 21.38 / defaultTarget(m/s) : 19.46 / spurtTarget(m/s) : 21.38 / currPosition : <3185.05, 0.45> / Stamina : 6.13% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 4 :           페니 레인 - targetSpeed(m/s) : 20.83 / defaultTarget(m/s) : 18.87 / spurtTarget(m/s) : 20.83 / currPosition : <3184.25, 0.50> / Stamina : 9.52% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 5 :         미티어 더스트 - targetSpeed(m/s) : 21.35 / defaultTarget(m/s) : 19.45 / spurtTarget(m/s) : 21.35 / currPosition : <3178.90, 0.45> / Stamina : 8.50% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 6 :         위키드 웨스트 - targetSpeed(m/s) : 20.39 / defaultTarget(m/s) : 18.96 / spurtTarget(m/s) : 20.39 / currPosition : <3094.70, 0.50> / Stamina : 9.78% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 7 :         리코리스 블랙 - targetSpeed(m/s) : 19.76 / defaultTarget(m/s) : 18.36 / spurtTarget(m/s) : 19.76 / currPosition : <3074.38, 0.50> / Stamina : 13.26% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 8 :          시나몬 룰렛 - targetSpeed(m/s) : 19.76 / defaultTarget(m/s) : 18.36 / spurtTarget(m/s) : 19.76 / currPosition : <3074.37, 0.50> / Stamina : 13.60% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 9 :        넘버 리프라이즈 - targetSpeed(m/s) : 19.92 / defaultTarget(m/s) : 18.51 / spurtTarget(m/s) : 19.92 / currPosition : <3046.33, 0.50> / Stamina : 12.34% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
10 :          래피드 스텝 - targetSpeed(m/s) : 19.93 / defaultTarget(m/s) : 18.52 / spurtTarget(m/s) : 19.93 / currPosition : <3046.23, 0.50> / Stamina : 12.51% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True

◎Turn 3080
 1 :         트윈 페르소나 - targetSpeed(m/s) : 21.45 / defaultTarget(m/s) : 19.51 / spurtTarget(m/s) : 21.45 / currPosition : <3200.51, 0.50> / Stamina : 6.26% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 2 :       페트리코어 선샤워 - targetSpeed(m/s) : 21.40 / defaultTarget(m/s) : 19.44 / spurtTarget(m/s) : 21.40 / currPosition : <3200.16, 0.45> / Stamina : 3.92% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 3 :         데네브 네오스 - targetSpeed(m/s) : 21.42 / defaultTarget(m/s) : 19.49 / spurtTarget(m/s) : 21.42 / currPosition : <3200.01, 0.45> / Stamina : 5.46% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 4 :           페니 레인 - targetSpeed(m/s) : 20.88 / defaultTarget(m/s) : 18.92 / spurtTarget(m/s) : 20.88 / currPosition : <3200.86, 0.50> / Stamina : 8.78% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 5 :         미티어 더스트 - targetSpeed(m/s) : 21.39 / defaultTarget(m/s) : 19.50 / spurtTarget(m/s) : 21.39 / currPosition : <3200.22, 0.45> / Stamina : 7.53% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 6 :         위키드 웨스트 - targetSpeed(m/s) : 20.41 / defaultTarget(m/s) : 18.98 / spurtTarget(m/s) : 20.41 / currPosition : <3115.01, 0.50> / Stamina : 8.79% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 7 :          시나몬 룰렛 - targetSpeed(m/s) : 19.71 / defaultTarget(m/s) : 18.31 / spurtTarget(m/s) : 19.71 / currPosition : <3094.04, 0.50> / Stamina : 12.70% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 8 :         리코리스 블랙 - targetSpeed(m/s) : 19.78 / defaultTarget(m/s) : 18.38 / spurtTarget(m/s) : 19.78 / currPosition : <3094.02, 0.50> / Stamina : 12.36% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 9 :        넘버 리프라이즈 - targetSpeed(m/s) : 19.91 / defaultTarget(m/s) : 18.50 / spurtTarget(m/s) : 19.91 / currPosition : <3066.23, 0.50> / Stamina : 11.40% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
10 :          래피드 스텝 - targetSpeed(m/s) : 19.97 / defaultTarget(m/s) : 18.56 / spurtTarget(m/s) : 19.97 / currPosition : <3066.13, 0.50> / Stamina : 11.57% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True

◎Turn 3100
 1 :         트윈 페르소나 - targetSpeed(m/s) : 21.45 / defaultTarget(m/s) : 19.51 / spurtTarget(m/s) : 21.45 / currPosition : <3200.51, 0.50> / Stamina : 6.26% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 2 :       페트리코어 선샤워 - targetSpeed(m/s) : 21.40 / defaultTarget(m/s) : 19.44 / spurtTarget(m/s) : 21.40 / currPosition : <3200.16, 0.45> / Stamina : 3.92% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 3 :         데네브 네오스 - targetSpeed(m/s) : 21.42 / defaultTarget(m/s) : 19.49 / spurtTarget(m/s) : 21.42 / currPosition : <3200.01, 0.45> / Stamina : 5.46% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 4 :           페니 레인 - targetSpeed(m/s) : 20.88 / defaultTarget(m/s) : 18.92 / spurtTarget(m/s) : 20.88 / currPosition : <3200.86, 0.50> / Stamina : 8.78% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 5 :         미티어 더스트 - targetSpeed(m/s) : 21.39 / defaultTarget(m/s) : 19.50 / spurtTarget(m/s) : 21.39 / currPosition : <3200.22, 0.45> / Stamina : 7.53% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 6 :         위키드 웨스트 - targetSpeed(m/s) : 20.34 / defaultTarget(m/s) : 18.91 / spurtTarget(m/s) : 20.34 / currPosition : <3135.29, 0.50> / Stamina : 7.80% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 7 :          시나몬 룰렛 - targetSpeed(m/s) : 19.71 / defaultTarget(m/s) : 18.31 / spurtTarget(m/s) : 19.71 / currPosition : <3113.69, 0.50> / Stamina : 11.80% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 8 :         리코리스 블랙 - targetSpeed(m/s) : 19.69 / defaultTarget(m/s) : 18.30 / spurtTarget(m/s) : 19.69 / currPosition : <3113.66, 0.50> / Stamina : 11.46% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 9 :        넘버 리프라이즈 - targetSpeed(m/s) : 19.95 / defaultTarget(m/s) : 18.54 / spurtTarget(m/s) : 19.95 / currPosition : <3086.15, 0.50> / Stamina : 10.46% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
10 :          래피드 스텝 - targetSpeed(m/s) : 20.03 / defaultTarget(m/s) : 18.61 / spurtTarget(m/s) : 20.03 / currPosition : <3086.04, 0.50> / Stamina : 10.63% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True

◎Turn 3120
 1 :         트윈 페르소나 - targetSpeed(m/s) : 21.45 / defaultTarget(m/s) : 19.51 / spurtTarget(m/s) : 21.45 / currPosition : <3200.51, 0.50> / Stamina : 6.26% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 2 :       페트리코어 선샤워 - targetSpeed(m/s) : 21.40 / defaultTarget(m/s) : 19.44 / spurtTarget(m/s) : 21.40 / currPosition : <3200.16, 0.45> / Stamina : 3.92% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 3 :         데네브 네오스 - targetSpeed(m/s) : 21.42 / defaultTarget(m/s) : 19.49 / spurtTarget(m/s) : 21.42 / currPosition : <3200.01, 0.45> / Stamina : 5.46% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 4 :           페니 레인 - targetSpeed(m/s) : 20.88 / defaultTarget(m/s) : 18.92 / spurtTarget(m/s) : 20.88 / currPosition : <3200.86, 0.50> / Stamina : 8.78% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 5 :         미티어 더스트 - targetSpeed(m/s) : 21.39 / defaultTarget(m/s) : 19.50 / spurtTarget(m/s) : 21.39 / currPosition : <3200.22, 0.45> / Stamina : 7.53% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 6 :         위키드 웨스트 - targetSpeed(m/s) : 20.33 / defaultTarget(m/s) : 18.91 / spurtTarget(m/s) : 20.33 / currPosition : <3155.58, 0.50> / Stamina : 6.80% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 7 :          시나몬 룰렛 - targetSpeed(m/s) : 19.69 / defaultTarget(m/s) : 18.29 / spurtTarget(m/s) : 19.69 / currPosition : <3133.36, 0.50> / Stamina : 10.89% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 8 :         리코리스 블랙 - targetSpeed(m/s) : 19.67 / defaultTarget(m/s) : 18.28 / spurtTarget(m/s) : 19.67 / currPosition : <3133.32, 0.50> / Stamina : 10.56% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 9 :        넘버 리프라이즈 - targetSpeed(m/s) : 19.93 / defaultTarget(m/s) : 18.52 / spurtTarget(m/s) : 19.93 / currPosition : <3106.05, 0.50> / Stamina : 9.52% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
10 :          래피드 스텝 - targetSpeed(m/s) : 19.99 / defaultTarget(m/s) : 18.58 / spurtTarget(m/s) : 19.99 / currPosition : <3105.95, 0.50> / Stamina : 9.69% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True

◎Turn 3140
 1 :         트윈 페르소나 - targetSpeed(m/s) : 21.45 / defaultTarget(m/s) : 19.51 / spurtTarget(m/s) : 21.45 / currPosition : <3200.51, 0.50> / Stamina : 6.26% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 2 :       페트리코어 선샤워 - targetSpeed(m/s) : 21.40 / defaultTarget(m/s) : 19.44 / spurtTarget(m/s) : 21.40 / currPosition : <3200.16, 0.45> / Stamina : 3.92% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 3 :         데네브 네오스 - targetSpeed(m/s) : 21.42 / defaultTarget(m/s) : 19.49 / spurtTarget(m/s) : 21.42 / currPosition : <3200.01, 0.45> / Stamina : 5.46% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 4 :           페니 레인 - targetSpeed(m/s) : 20.88 / defaultTarget(m/s) : 18.92 / spurtTarget(m/s) : 20.88 / currPosition : <3200.86, 0.50> / Stamina : 8.78% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 5 :         미티어 더스트 - targetSpeed(m/s) : 21.39 / defaultTarget(m/s) : 19.50 / spurtTarget(m/s) : 21.39 / currPosition : <3200.22, 0.45> / Stamina : 7.53% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 6 :         위키드 웨스트 - targetSpeed(m/s) : 20.30 / defaultTarget(m/s) : 18.87 / spurtTarget(m/s) : 20.30 / currPosition : <3175.86, 0.50> / Stamina : 5.82% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
 7 :          시나몬 룰렛 - targetSpeed(m/s) : 19.72 / defaultTarget(m/s) : 18.33 / spurtTarget(m/s) : 19.72 / currPosition : <3153.00, 0.50> / Stamina : 9.99% / Phase : Last / PositionKeep : Overtaking / ForceInMove : non / isSpurt : True
